,date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
0,2022-07-16,1300,29,83,5,8,352,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,18,10,6,1019,30,4,26,80,2,36,29,83,11,18,26,80,7
0,2022-07-16,1400,30,86,7,11,355,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,19,10,6,1019,30,7,28,82,4,38,30,86,13,20,28,82,7
0,2022-07-16,1500,31,88,8,13,358,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,19,10,6,1019,30,11,29,84,5,41,31,88,14,23,29,84,8
0,2022-07-16,1600,30,86,7,12,239,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,21,10,6,1019,30,10,28,82,5,41,30,86,15,23,28,82,8
0,2022-07-16,1700,29,84,6,10,120,ESE,299,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png'},{'value': 'Moderate rain at times'},0.5,0.0,22,10,6,1020,30,72,27,81,5,42,29,84,13,21,27,81,6
0,2022-07-16,1800,28,82,5,9,1,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,24,10,6,1020,30,7,26,80,6,42,28,82,11,17,26,80,1
0,2022-07-16,1900,26,79,5,8,120,ESE,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,29,10,6,1021,30,5,26,78,9,48,26,79,10,16,26,78,1
0,2022-07-16,2000,24,76,5,8,240,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,34,10,6,1022,30,2,25,76,8,47,24,76,9,14,25,76,1
0,2022-07-16,2100,22,72,5,8,359,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,40,10,6,1023,30,0,24,75,8,47,22,72,10,16,24,75,1
0,2022-07-16,2200,21,71,4,7,358,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,38,10,6,1023,30,1,24,75,8,46,21,71,9,14,21,71,1
0,2022-07-16,2300,21,70,4,6,357,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,36,10,6,1023,30,1,21,70,8,46,21,70,8,12,21,70,1
0,2022-07-17,0,20,69,3,5,357,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,34,10,6,1024,30,2,20,69,7,45,20,69,6,10,20,69,1
0,2022-07-17,100,20,68,3,5,357,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,33,10,6,1023,30,1,20,68,7,44,20,68,6,10,20,68,1
0,2022-07-17,200,20,68,3,5,358,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,33,10,6,1023,30,1,20,68,7,44,20,68,6,9,20,68,1
0,2022-07-17,300,19,67,3,4,358,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,32,10,6,1023,30,0,19,67,6,43,19,67,6,9,19,67,1
0,2022-07-17,400,19,65,3,4,356,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,33,10,6,1023,30,0,19,65,6,42,19,65,6,9,19,65,1
0,2022-07-17,500,18,64,3,4,355,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,33,10,6,1023,30,0,18,64,5,42,18,64,6,9,18,64,1
0,2022-07-17,600,17,63,3,4,353,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,34,10,6,1023,30,0,17,63,5,41,17,63,6,9,17,63,5
0,2022-07-17,700,19,66,2,4,314,NW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,30,10,6,1022,30,0,19,66,6,42,19,66,7,11,19,66,5
0,2022-07-17,800,22,72,2,3,274,W,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,27,10,6,1022,30,1,24,76,9,47,22,72,6,9,22,72,6
0,2022-07-17,900,25,77,2,3,234,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,24,10,6,1021,30,1,25,77,7,45,25,77,5,9,25,77,6
0,2022-07-17,1000,26,79,2,3,243,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,22,10,6,1021,30,1,25,78,7,44,26,79,7,11,25,78,7
0,2022-07-17,1100,27,81,2,3,252,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,20,10,6,1021,30,0,26,79,6,43,27,81,8,12,26,79,7
0,2022-07-17,1200,29,83,2,3,260,W,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,18,10,6,1020,30,0,27,81,6,43,29,83,10,16,27,81,7
0,2022-07-17,1300,29,84,3,4,183,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,18,10,6,1020,30,0,27,81,2,36,29,84,10,16,27,81,7
0,2022-07-17,1400,31,88,4,6,106,ESE,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,18,10,6,1020,30,0,29,84,4,38,31,88,12,19,29,84,8
0,2022-07-17,1500,33,91,5,8,29,NNE,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,18,10,6,1019,30,0,31,87,5,41,33,91,12,20,31,87,8
0,2022-07-17,1600,31,89,4,6,55,NE,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,21,10,6,1019,30,0,29,85,6,43,31,89,11,18,29,85,8
0,2022-07-17,1700,30,86,3,5,81,E,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,23,10,6,1020,30,0,28,83,7,44,30,86,10,16,28,83,8
0,2022-07-17,1800,29,84,2,4,107,ESE,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,26,10,6,1020,30,0,27,81,8,46,29,84,8,13,27,81,1
0,2022-07-17,1900,26,78,2,4,126,SE,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,36,10,6,1021,30,1,26,78,9,47,26,78,7,12,26,78,1
0,2022-07-17,2000,24,75,2,4,146,SE,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,46,10,6,1022,30,2,25,77,12,54,24,75,6,10,25,77,1
0,2022-07-17,2100,22,72,2,4,165,SSE,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,56,10,6,1024,30,2,24,76,11,52,22,72,4,7,24,76,1
0,2022-07-17,2200,21,70,2,3,224,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,57,10,6,1024,30,2,24,76,11,52,21,70,4,7,21,70,1
0,2022-07-17,2300,21,69,2,3,283,WNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,58,10,6,1025,30,1,21,69,11,52,21,69,4,6,21,69,1
0,2022-07-18,0,20,68,2,3,341,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,59,10,6,1025,30,0,20,68,11,51,20,68,4,6,20,68,1
0,2022-07-18,100,20,67,1,2,328,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,57,10,6,1025,30,0,20,67,11,51,20,67,6,9,20,67,1
0,2022-07-18,200,19,67,1,2,314,NW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,56,10,6,1024,30,0,19,67,10,50,19,67,6,10,19,67,1
0,2022-07-18,300,19,66,1,1,301,WNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,54,10,6,1024,30,0,19,66,10,49,19,66,6,9,19,66,1
0,2022-07-18,400,18,65,1,2,303,WNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,56,10,6,1023,30,0,18,65,9,48,18,65,6,10,18,65,1
0,2022-07-18,500,18,64,1,2,306,NW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,57,10,6,1023,30,0,18,64,9,48,18,64,6,10,18,64,1
0,2022-07-18,600,17,63,1,2,309,NW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,58,10,6,1023,30,0,17,63,8,47,17,63,6,10,17,63,5
0,2022-07-18,700,19,65,2,3,270,W,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,51,10,6,1022,30,0,19,65,9,47,19,65,7,12,19,65,5
0,2022-07-18,800,21,69,3,5,231,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,44,10,6,1022,30,0,21,69,10,49,21,69,8,13,21,69,6
0,2022-07-18,900,23,73,4,6,193,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,37,10,6,1021,30,0,24,76,8,47,23,73,10,16,24,76,6
0,2022-07-18,1000,24,76,5,8,192,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,33,10,6,1021,30,1,25,76,8,46,24,76,11,18,25,76,6
0,2022-07-18,1100,26,78,5,9,191,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,29,10,6,1020,30,1,25,78,8,46,26,78,12,20,25,78,7
0,2022-07-18,1200,27,81,6,10,189,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,25,10,6,1020,30,2,26,79,8,46,27,81,13,21,26,79,7
0,2022-07-18,1300,28,82,7,11,184,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,26,10,6,1019,30,2,26,79,6,43,28,82,14,22,26,79,7
0,2022-07-18,1400,30,85,7,11,178,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,26,10,6,1019,30,3,28,82,8,46,30,85,14,23,28,82,7
0,2022-07-18,1500,32,89,8,12,173,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,26,10,6,1018,30,3,30,86,10,50,32,89,14,23,30,86,8
0,2022-07-18,1600,30,85,6,10,183,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,32,10,6,1019,30,4,29,84,11,51,30,85,14,22,29,84,7
0,2022-07-18,1700,28,82,5,8,193,SSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.4,0.0,38,10,6,1019,30,83,28,82,12,53,28,82,11,18,28,82,6
0,2022-07-18,1800,26,79,4,6,203,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,43,10,6,1019,30,5,26,79,13,55,26,79,10,16,26,79,1
0,2022-07-18,1900,25,77,4,6,197,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,50,10,6,1020,30,4,26,78,13,55,25,77,10,16,26,78,1
0,2022-07-18,2000,23,74,3,6,191,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,57,10,6,1021,30,4,25,77,13,56,23,74,9,14,25,77,1
0,2022-07-18,2100,21,69,3,5,185,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,64,10,6,1022,30,3,21,69,14,57,21,69,10,15,21,69,1
0,2022-07-18,2200,20,69,3,4,195,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,67,10,6,1022,30,3,20,69,13,56,20,69,9,14,20,69,1
0,2022-07-18,2300,20,69,2,3,205,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,71,10,6,1022,30,3,20,69,13,56,20,69,8,13,20,69,1
0,2022-07-19,0,20,68,1,1,215,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,75,10,6,1022,30,3,20,68,13,56,20,68,7,12,20,68,1
0,2022-07-19,100,19,67,1,2,226,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,75,10,6,1022,30,3,19,67,13,56,19,67,8,13,19,67,1
0,2022-07-19,200,19,66,2,3,236,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,76,10,6,1022,30,3,19,66,13,55,19,66,9,15,19,66,1
0,2022-07-19,300,19,65,2,4,247,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,76,10,6,1022,30,3,19,65,13,55,19,65,10,17,19,65,1
0,2022-07-19,400,19,65,2,4,248,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,75,10,6,1021,30,3,19,65,12,54,19,65,10,17,19,65,1
0,2022-07-19,500,18,65,2,4,249,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,74,10,6,1021,30,2,18,65,12,54,18,65,10,17,18,65,1
0,2022-07-19,600,19,65,2,4,250,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,73,10,6,1021,30,2,19,65,12,54,19,65,11,17,19,65,5
0,2022-07-19,700,20,68,3,5,238,WSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,64,10,6,1020,30,1,20,68,12,53,20,68,11,18,20,68,5
0,2022-07-19,800,22,71,4,7,225,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,54,10,6,1020,30,1,25,76,13,55,22,71,11,18,22,71,6
0,2022-07-19,900,24,75,5,9,212,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,44,10,6,1019,30,0,25,77,11,52,24,75,11,18,25,77,6
0,2022-07-19,1000,25,77,6,10,210,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,37,10,6,1019,30,0,25,77,9,48,25,77,12,19,25,77,7
0,2022-07-19,1100,26,79,7,11,209,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,29,10,6,1018,30,0,26,78,8,46,26,79,13,20,26,78,7
0,2022-07-19,1200,27,81,7,12,207,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,22,10,6,1018,30,0,26,79,6,43,27,81,14,22,26,79,7
0,2022-07-19,1300,28,83,8,13,209,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,22,10,6,1017,30,0,27,80,7,44,28,83,16,26,27,80,7
0,2022-07-19,1400,29,85,9,15,211,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,22,10,6,1017,30,0,27,81,5,41,29,85,18,29,27,81,7
0,2022-07-19,1500,31,88,10,16,213,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,21,10,6,1016,30,0,29,84,7,44,31,88,18,30,29,84,8
0,2022-07-19,1600,30,86,10,16,206,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,25,10,6,1016,30,0,28,83,7,45,30,86,18,29,28,83,7
0,2022-07-19,1700,29,84,7,12,200,SSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.2,0.0,28,10,6,1016,30,84,28,82,8,47,29,84,17,28,28,82,6
0,2022-07-19,1800,28,82,9,15,193,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,31,10,6,1016,30,1,27,80,9,49,28,82,15,25,27,80,1
0,2022-07-19,1900,25,76,7,12,185,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,40,10,6,1018,30,2,25,77,9,49,25,76,12,19,25,77,1
0,2022-07-19,2000,23,73,5,8,176,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,49,10,6,1019,30,2,25,76,12,53,23,73,7,12,25,76,1
0,2022-07-19,2100,20,68,3,5,168,SSE,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,58,10,6,1020,30,3,20,68,11,52,20,68,8,14,20,68,1
0,2022-07-19,2200,20,67,3,4,169,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,59,10,6,1020,30,2,20,67,11,51,20,67,10,16,20,67,1
0,2022-07-19,2300,20,67,2,4,171,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,60,10,6,1020,30,1,20,67,10,50,20,67,10,15,20,67,1
0,2022-07-20,0,19,67,2,3,173,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,61,10,6,1020,30,0,19,67,9,49,19,67,9,15,19,67,1
0,2022-07-20,100,18,65,2,4,179,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,60,10,6,1020,30,1,18,65,9,48,18,65,9,15,18,65,1
0,2022-07-20,200,18,64,2,4,185,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,60,10,6,1020,30,2,18,64,9,47,18,64,8,13,18,64,1
0,2022-07-20,300,17,62,3,4,190,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,60,10,6,1020,30,3,17,62,8,46,17,62,10,15,17,62,1
0,2022-07-20,400,17,62,3,4,190,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,58,10,6,1020,30,3,17,62,8,46,17,62,9,14,17,62,1
0,2022-07-20,500,16,61,3,4,189,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,57,10,6,1020,30,3,16,61,7,45,16,61,9,14,16,61,1
0,2022-07-20,600,16,61,2,4,189,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,56,10,6,1021,30,4,16,61,7,44,16,61,9,14,16,61,5
0,2022-07-20,700,17,63,4,6,189,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,50,10,6,1020,30,3,17,63,8,46,17,63,8,14,17,63,5
0,2022-07-20,800,20,67,3,5,190,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,45,10,6,1020,30,2,20,67,9,48,20,67,7,11,20,67,5
0,2022-07-20,900,21,70,4,7,191,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,39,10,6,1019,30,1,24,75,7,44,21,70,8,13,21,70,6
0,2022-07-20,1000,23,74,5,8,190,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,36,10,6,1019,30,2,24,76,9,47,23,74,9,15,24,76,6
0,2022-07-20,1100,25,76,5,8,190,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,32,10,6,1019,30,3,25,77,8,47,25,76,11,17,25,77,6
0,2022-07-20,1200,25,76,6,10,189,S,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,28,10,6,1019,30,84,24,76,5,41,25,76,12,19,24,76,5
0,2022-07-20,1300,26,79,6,10,191,SSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.3,0.0,28,10,6,1019,30,81,25,77,6,43,26,79,15,24,25,77,6
0,2022-07-20,1400,27,81,6,10,193,SSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.2,0.0,28,10,6,1019,30,74,26,79,7,45,27,81,15,24,26,79,6
0,2022-07-20,1500,29,84,7,11,195,SSW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,28,10,6,1019,30,89,27,81,9,47,29,84,16,25,27,81,6
0,2022-07-20,1600,28,82,6,10,193,SSW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,31,10,6,1019,30,4,27,80,9,48,28,82,15,23,27,80,7
0,2022-07-20,1700,27,80,6,9,191,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,35,10,6,1019,30,5,26,79,10,49,27,80,14,22,26,79,7
0,2022-07-20,1800,26,78,6,9,189,S,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,38,10,6,1020,30,6,26,78,10,50,26,78,13,21,26,78,1
